"Product","Category","Brand","Price"
WCTC | Diamonds 1g | Peaches N' Cream,Concentrate,West Coast Trading Company (WCTC),15
Pure Beauty | Smalls 14G | H | Mint Condition,Halves,Pure Beauty,125
710 | LRO Badder 1g (T2) | Cake Crasher,Concentrate,710 Labs,63
EV | Flower 3.5g | H | Zerealz (Sample),Eighths,Ember Valley,0.01
710 | LRO 1st Press 1g (T2) | Dulce De Fresa #5,Concentrate,710 Labs,68
WCC | Flower 28g | H | Modified Grapes,Ounces,West Coast Cure (WCC),120
Pearl Pharma | SM Flower 7g | Sin Mint x Romulan,Quarters,Pearl Pharma,50
Autumn Brands | Flower 1.75g | S | Limonene Liftoff (Sample),Eighths,Autumn Brands,0.01
Sherbinskies | LRO AIO .5g | Strawberry Sunset,Disposables,Sherbinskis,40
Autumn Brands | Pre-Roll 6Pk | I | Sweet ZZZ's CBD,Pre-Rolls,Autumn Brands,25
WCTC | Diamonds 1g | I | Gummy Bears,Concentrate,West Coast Trading Company (WCTC),15
Pearl Pharma | Badder 1g | Royal Dutch (GRAND OP),Concentrate,Pearl Pharma,0.01
Autumn Brands | Flower 14G | S | Peach Dreams,Halves,Autumn Brands,60
Claybourne | SM Flower 28g | S | Durban Poison,Ounces,Claybourne Co.,200
Wizard Trees | Flower 3.5g | Gas Gimlet,Eighths,Wizard Trees,62
Wizard Trees | Flower 3.5g | Dark Matter,Eighths,Wizard Trees,62
Lolo | Flower SM 14g | S | Blueberry Lemonade,Halves,Lolo,57
WHOA | Gummies 100mg | S | Green Apple (GRN OPN),Gummies,WHOA,0.01
"Raw | Classic Cone | Challenge Cone 24""",Accessories,Raw,30
CANN | Bev 5mg (4pk) | Hi Boys Blood Orange Cardamom,Beverages,CANN,30
CANN | Bev 20MG | Thunder POP Lime Mate,Beverages,CANN,8
Pacific Stone | Flower 14g | H | Cereal Milk,Halves,Pacific Stone,65
Pacific Stone | Flower 28G | I | Wedding Cake,Ounces,Pacific Stone,120
Pacific Stone | Flower 14g | I | PR OG,Halves,Pacific Stone,65
Dizzies Fizzy | Gummies 100mg | Fruit Sodas,Edibles,Dizzies,10
Terra | Chocolate Bites 100mg | Sea Salt Caramel,Edibles,Terra,28
Punch | Cart 1g | S | Blue Dream,Cartridges,Punch,20
Autumn Brands | Flower 1.75G | Purple Push Pop (sample),Flower,Autumn Brands,0.01
Autumn Brands | Flower 3.5G | Sweet ZZZ'z CBD,Eighths,Autumn Brands,27
WCC | LRE Diamonds 1g | S | Trainwreck,Concentrate,West Coast Cure (WCC),25
Stiiizy | CDT 0.5G | Pod | I | Fire OG,Cartridges,Stiiizy,25
Jeeter | IN Pre-Roll 2g | I | Blue ZKZ,Pre-Rolls,Jeeter,39
Moods | Oral Spray 1000mg | Pineapple,Edibles,Moods,33
Turn | Pod 1g | Kiwi Spiked Punch,Cartridges,Turn,35
Mary's Medicinals | TD Patch | Indica | Relax (4/20),Wellness,Mary's Medicinals,0.01
Time Machine | Flower 28g | Starberry Cough,Ounces,Time Machine,95
High 90's | Dispo 1g | Double Cup,Disposables,High 90's,50
High 90's | Dispo 1g | Gelato,Disposables,High 90's,50
High 90's | Dispo 1g | Lemon Cherry Gelato,Disposables,High 90's,50
Pacific Stone | Flower 28G | H | Kush Mints,Ounces,Pacific Stone,120
EV | Live Rosin 1g | Orange Peel,Concentrate,Ember Valley,55
Dabwoods | Pod 1g | S | Maui Wowie,Cartridges,Dabwoods,40
Pearl Pharma | Badder 1g | Runtz,Concentrate,Pearl Pharma,18
Presidential | Blunt 1.5g | I | Grape,Pre-Rolls,Presidential,24
Presidential | Blunt 1.5g | I | Pink Cookies,Pre-Rolls,Presidential,24
Claybourne Co. | Flower 3.5G | Gas Plant (GC),Eighths,Claybourne Co.,60
EV | SM Flower 7g | I | Gassosa,Quarters,Ember Valley,60
EV | RV Flower 14g | I | GSC,Halves,Ember Valley,102
Paper Planes | Shatter 1g | Grape Ape,Concentrate,Paper Planes,15
Sauce | LRE Gummies 50mg (2pk) | Blue Raspberry (Promo),Gummies,Sauce,0.01
Dabwoods | Starter Kit 1g | H | Banana OG,Cartridges,Dabwoods,45
Dabwoods | LRE AIO 1g | I | Tropaya,Disposables,Dabwoods,50
Just J | Dispo 1g | I | OG (Sample),Disposables,Just J,0.01
Dizzies | Pre-Rolls 4g (10pk) | I | Blue Raspberry Slushy,Pre-Rolls,Dizzies,26
WCC | LRE Badder 1g | I | Governmint Oasis,Concentrate,West Coast Cure (WCC),23
De La Bo | Pre-Rolls .5g (6pk) | I | London Pound Cake,Pre-Rolls,De La Bo,40
Decibel | Flower 3.5g | H | Alien Orange,Eighths,Decibel Gardens,65
Turn | Pod 1g | Granddaddy Purp,Cartridges,Turn,35
Decibel | Flower 1g | I | Omerta OG (Sample),Eighths,Decibel Gardens,0.01
P&B | LRO Badder 1g | Supreme Diesel,Concentrate,Papa & Barkley (P&B),60
Wulf | Flat Plus Battery | Assorted Colors,Accessories,West Coat Hookah & Glass,12
Plug n Play | LIVEST | Cart 1g | H | Mona Lisa,Cartridges,Plug N Play,55
Sherbinskies | Pre-rolls 2.5g (5pk) | Pistacchio,Pre-Rolls,Sherbinskis,40
COTC | Pre-Rolls .5g (2pk) | I | Georgia Peaches,Pre-Rolls,Cream Of The Crop (COTC),20
COTC | Pre-Rolls .5g (2pk) | S | Fuji Apples,Pre-Rolls,Cream Of The Crop (COTC),20
COTC | LR Cart 1g | S | Illemonati,Cartridges,Cream Of The Crop (COTC),50
URSA | NOVA Cart 1g | I | Gelato Kush,Cartridges,Ursa,47
Boutiq | Dispo 1g | H | Apple Fritter,Disposables,Boutiq,25
Revelry | Flower 3.5G | S | Lost Coast Haze,Eighths,Revelry,24
Revelry | Flower 3.5g | H | Strawberry Smoothie (Sample),Eighths,Revelry,0.01
Hi | Flower SM 14g | I / S | Jokerz,Halves,Hi,86
Kushy Punch | Gummy 100mg | S | Strawberry (Promo),Gummies,Kushy Punch,1
Holy Water | LR Cart 1g | H | Wedding Cake,Cartridges,Holy Water,50
Holy Smokes | IN Pre-Rolls 0.75g (5pk) | Rodeo,Pre-Rolls,Holy Smokes,50
710 | LRO Badder 1g (T2) | Guava,Concentrate,710 Labs,63
EV | Pre-Rolls .7g (10pk) | S | Citrus Sunrise,Pre-Rolls,Ember Valley,38
Bloom Surf | LR AIO 1g | H | Space Dust,Disposables,Bloom,38
CLSICS | LRO IN Pre-Roll 0.5g (5pk) | I | Dark Side Of The Berry,Pre-Rolls,CLSICS,39
Jetty | Live Sugar/Sauce 1g | H | Banana Jam,Concentrate,Jetty,23
Jetty | SVL Dispo .5g | H | Governmint Oasis,Disposables,Jetty,44
Josh Wax | Flower 14g | H | Agua Fresca,Halves,Josh Wax,225
Claybourne | Flower 7g | S | Lemon Granita,Quarters,Claybourne Co.,68
Stiiizy | CDT 1G | Pod | S | Orange Slushie,Cartridges,Stiiizy,45
WCC | Flower 3.5g | I | Blueberry Muffin,Eighths,West Coast Cure (WCC),25
Rollers D | Pre-Rolls .5g (7pk) | S | Cantaloupe Haze,Pre-Rolls,Rollers Delight,30
Jeeter | IN Pre-Roll 1g | S | Honeydew,Pre-Rolls,Jeeter,20
Jeeter | IN Pre-Rolls (5pk) | S | Honeydew,Pre-Rolls,Jeeter,45
Josh Wax | Gummies 100mg | Watermelon,Gummies,Josh Wax,25
The Fight | Flower 5g | H | Lemon Cherry Gelato,Flower,The Fight,40
Jetty | Gummies 20mg (2pk)  | Raspberry In Da Couch (Sample),Edibles,Jetty,0.01
Petra | Mints 100mg | CBD Cinnamon (1:1) (SAMPLE),Edibles,Petra,0.01
EV | SM Flower 7g | H | LA Runtz,Quarters,Ember Valley,60
Lift Tickets | Rolling Papers w/ Glass Tips | I | Z,Pre-Rolls,Lift Tickets,18
Hashish | CC Live Rosin 1g | Governmint Oasis (W),Concentrate,Hashish,50
Sauce | Dispo 1g | H | Super White Widow,Disposables,Sauce,30
Microbar | Dispo 1g | I | Pink Lemonade,Disposables,Microbar,32
Stiiizy | Flower 3.5G | Zberriez (B),Eighths,Stiiizy,32
Plug n Play | EXO | Cart 1g | Kiwi Burst,Cartridges,Plug N Play,43
Pistil Whip | LRO Badder 1g | Tally Mon,Concentrate,Pistil Whip,45
High 90's | IN Pre-Rolls 0.5g (5pk) | I | Strawberry Mochi,Pre-Rolls,High 90's,35
Foreign Genetics | Premium Smalls 14g | Mona Lisa,Halves,Foreign Genetics,90
L.A.FF | Flower 3.5g | S | Zamosa,Eighths,LA Family Farms,55
CBX | Terp Sugar 1g | Highuasca,Concentrate,Cannabiotix (CBX),35
COTC | LR Cart 1g | S | Vivrant Thing,Cartridges,Cream Of The Crop (COTC),50
Trilogy 710 | Live Rosin 1g | Cherry Spritzer,Concentrate,,70
710 | LRO Badder 1g (T2) | Gak Smoovie #5 + SB 36 #1,Concentrate,710 Labs,63
Lost Farms | LRE Chews 100mg | I | Tangerine (SAMPLE),Edibles,Lost Farms,0.01
Dab Daddy | Flower 14g | I | BiZcotti Latte,Halves,Dab Daddy,70
Master Makers | CC Live Rosin 1g | The Best GMO,Concentrate,Master Maker,45
Master Makers | CC Live Rosin 1g | Rotten Roses,Concentrate,Master Maker,45
Wav | Flower 3.5g | S | Jack Herer (Sample),Eighths,Wav,0.01
MVN | Flower 14g | I | Ube Creme,Halves,Maven (MVN),120
Cure Company | Pre-Roll 1g | S | Sunny C,Pre-Rolls,Cure Company,11
Pistil Whip | LRO Badder 1g | GMO,Concentrate,Pistil Whip,45
Nasha | LRO Dispo 0.5g | Rainbow Meltz (SAMPLE),Disposables,Nasha,0.01
Jeeter Juice | Cart 1g | I | Peaches,Cartridges,Jeeter,28
Wav | Pre-rolls .4g (10pk) | H | Lemon Cherry Gelato (Sample),Pre-Rolls,Wav,0.01
Autumn Brands | Pre-Roll 1G | I | Blueberry Cobbler (PROMO),Pre-Rolls,Autumn Brands,1
WCC | Flower 14g | H | Platinum Cookies,Halves,West Coast Cure (WCC),75
Jeeter | IN Pre-Roll 1g | S | Blue Dream,Pre-Rolls,Jeeter,20
Blaze Mota | Flower 14g | Hippie Slayer,Halves,Blaze Mota,70
Decibel | Flower 1g | H | Miyazaki Mango (SAMPLE),Eighths,Decibel Gardens,0.01
Tyson 2.0 x Lowell | IN Pre-rolls .4g (10pk) | Knockout,Pre-Rolls,Tyson,38
COTC | Flower 14g | I | Blue Nerds,Halves,Cream Of The Crop (COTC),120
Lolo | Flower SM 14g | H | Stardust Sherbet,Halves,Lolo,57
Lolo | Flower SM 14g | I | Cosmic Chronic,Halves,Lolo,57
Autumn Brands | Flower 1.75g | I | Gary (Sample),Eighths,Autumn Brands,0.01
ColdFire | Cart 1g | Grapefruit Runtz,Cartridges,ColdFire,54
Bloom Surf | LR AIO 1g | I | Papaya Jam (SAMPLE),Disposables,Bloom,0.01
COTC | Secrets Pre-Rolls .5g (5pk) | I | Georgia Peaches,Pre-Rolls,Cream Of The Crop (COTC),35
WCTC | Shatter 1g | S | White Widow,Concentrate,West Coast Trading Company (WCTC),15
Made | Pre-Roll 1g | S | Blue Dream,Pre-Rolls,Made,15
Made | Pre-Roll 1g | H | Biscotti x Kushmints,Pre-Rolls,Made,15
Wizard Trees | Flower 3.5g | Rainbow Runtz,Eighths,Wizard Trees,62
710 | Pre-Rolls 1g (10pk) | Z Cubed #5,Pre-Rolls,710 Labs,160
Yocan | Wulf Cart Vaporizer | Kodo Pro | Assorted Colors,Accessories,YoCan / Wulf,24
CANN | Bev 4mg (6pk) | Lemon Lavender,Beverages,CANN,42
MVN | Pre-Rolls .5g (5pk) | S | Orange Bellini,Pre-Rolls,Maven (MVN),33
Stiiizy | LR Pod .5g | S | Orange Float,Cartridges,Stiiizy,38
WCC | LRE Diamonds 1g | H | Animal Cookies,Concentrate,West Coast Cure (WCC),25
Jeeter Juice | Cart 1g | S | Honeydew,Cartridges,Jeeter,28
Jeeter | IN Pre-Rolls (5pk) | H | Grapefruit Romulan,Pre-Rolls,Jeeter,45
Turn | SLV Pod .5g | Pink Menthol,Cartridges,Turn,50
Josh Wax | Flower 3.5g | I | Bon Voyage,Eighths,Josh Wax,68
Josh Wax | Rosin 1g | I | Biscuits n Gravy,Concentrate,Josh Wax,79
Lift Tickets | Flower 3.5g | I | White Zlushi,Eighths,Lift Tickets,68
MVN | Flower 3.5g | I | Oro,Eighths,Maven (MVN),50
Sauce | LRE Dispo 1g | I | Zkittles (PROMO),Disposables,Sauce,1
Sauce | INH Pre-Rolls .6g (5pk) | I | Grandaddy Purp,Pre-Rolls,Sauce,43
WCC | LRE Badder 1g | H | Ruby Violet,Concentrate,West Coast Cure (WCC),23
WCC | LRE Diamonds 1g | H | Berry Crepes,Concentrate,West Coast Cure (WCC),25
Presidential | Pre-Rolls .5g (3pk) | I | Peach Mango,Pre-Rolls,Presidential,30
Camino | Chews 100mg | Black Cherry (Promo),Edibles,Camino,0.01
CBX | Flower 3.5g | Gluetopia,Eighths,Cannabiotix (CBX),49
Claybourne | Flower 3.5G | Kush Cake (Sample),Eighths,Claybourne Co.,0.01
EV | RV Flower 14g | S | Blue Dream,Halves,Ember Valley,102
Just J | Dispo 1g | S | Blu Watermelon (Sample),Disposables,Just J,0.01
Just J | Dispo 1g | I | Horchata (Sample),Disposables,Just J,0.01
Just J | Dispo 1g | S | Peach Ringz (Sample),Disposables,Just J,0.01
Sherbinskis | LR AIO 1G | Cotton Candy,Disposables,Sherbinskis,40
Dab Daddy | Flower 14g | H | Biscotti,Halves,Dab Daddy,70
Dabwoods | AIO 1g | H | Strawnana,Disposables,Dabwoods,45
Dabwoods | Starter Kit 1g | I | Moonwalker Purps,Cartridges,Dabwoods,45
Dab Daddy | Flower 3.5g | I | Kush Mintz,Eighths,Dab Daddy,40
710 | Pre-Roll 1g | Lemon Tart Pucker #1,Pre-Rolls,710 Labs,23
Josh Wax | Pre Rolls .7g (5pk) | I | Bon Voyage,Pre-Rolls,Josh Wax,50
Dabwoods | Pod 1g | S | Blue Dream,Cartridges,Dabwoods,40
Josh Wax | Rosin 1g | S | Buena Suerte,Concentrate,Josh Wax,79
Josh Wax | Hash Hole 2.5g | H | Zushi,Pre-Rolls,Josh Wax,65
710 | Flower 14g | Starburst 36 #1,Halves,710 Labs,200
CLSICS | LRO Cart 1g | I | Dark Side Of The Berry,Cartridges,CLSICS,50
Stiiizy | LR Pod .5g | I | Space Glue,Cartridges,Stiiizy,38
EV | PG Flower 14g | I | Gassosa,Halves,Ember Valley,50
710 | LRO Badder 1g (T2) | Faux Fauna F2 #5 + Starburst 36 #1,Concentrate,710 Labs,63
Josh Wax | Pre Rolls .7g (5pk) | S | Buena Suerte,Pre-Rolls,Josh Wax,50
Sherbinskies | LRO AIO .5g | Headset,Disposables,Sherbinskis,40
Sherbinskis | LR Dispo 1G | Pistacchio,Disposables,Sherbinskis,40
Sherbinskies | LRO AIO .5g | Doppio,Disposables,Sherbinskis,40
COTC | LR Dispo .5G | S | Arnold Palmer,Disposables,Cream Of The Crop (COTC),35
URSA | NOVA Cart 1g | S | Citrus Sorbet,Cartridges,Ursa,47
Sherbinskies | LRO AIO .5g | SF-Z,Disposables,Sherbinskis,40
Lowell Big Buds | Flower 7g | S | Lemon Lava,Quarters,Lowell Farmers,53
Punch | INR Pre-Roll 1.6g | Biscotti x Modified Grape,Pre-Rolls,Punch,30
Revelry | Pre-Roll 1G | H | Oasis Mints (PROMO),Pre-Rolls,Revelry,0.01
De La Bo | Pre Roll .5g | I | Permanent Marker,Pre-Rolls,De La Bo,10
710 | Flower 3.5g | Uncirculated OG,Eighths,710 Labs,59
710 | Gummies 100mg | Odder Popz #17,Gummies,710 Labs,30
Wizard Trees | Pre-Roll 1.5g | Zangria,Pre-Rolls,Wizard Trees,35
Humo | Flower 14g | S | Tres Leches,Halves,Humo,70
The Fight | Flower 5g | H | Super Lotto,Flower,The Fight,40
EV | Pre-Rolls .7g (10pk) | S | Super Lemon,Pre-Rolls,Ember Valley,38
MVN | Flower 14g | S | Key Lime Jack,Halves,Maven (MVN),100
Pure Beauty | Smalls 14g | S | Bob Hope,Halves,Pure Beauty,125
Nasha | Blue Pressed Hash 1.2g | Strawnana x Peaches,Concentrate,Nasha,38
Nasha | Green Unpressed Hash 1.2g | Animal Glue,Concentrate,Nasha,25
Josh Wax | Flower 28g | H | Agua Fresca,Ounces,Josh Wax,450
Jetty | SVL Dispo .5g | I | Grape Gas,Disposables,Jetty,44
Autumn Brands | Bath Salts 1000mg | Lavender Blend,Wellness,Autumn Brands,54
KANHA | NANO Gummy ( THCv ) | Energy Citrus Splash (Sample),Gummies,KANHA,0.01
KANHA | NANO Gummies 100mg | S | Tangerine Twist (Sample),Gummies,KANHA,0.01
Autumn Brands | Pre-Roll 1G | I | OG Kush (Bday),Pre-Rolls,Autumn Brands,0.01
Autumn Brands | Pre-Roll 1G | H | Lemon Zest (PROMO),Pre-Rolls,Autumn Brands,0.01
Heavy Hitters | Battery 3.2v | Black Auto Start,Accessories,Heavy Hitters,15
Microbar | Dispo 1g | S | Lime Sorbet Haze,Disposables,Microbar,32
WCC | LRE Badder 1g | I | Berry Pomegranate,Concentrate,West Coast Cure (WCC),23
Errl Hill | LR 1g | Orange Cream Pop,Concentrate,Errl Hill,23
Bloom | Surf LR Dispo .5g | S | Citrus Punch (Promo),Disposables,Bloom,0.01
HB | .75g Pre-Roll | H | The Sherbert,Pre-Rolls,Heirbloom,10
Jeeter | INF Pre-Roll .5g | I | Prickly Pear (Promo),Pre-Rolls,Jeeter,0.01
Jetty | SVL Cart .5g | S | Marasca Cherry,Cartridges,Jetty,40
Dabwoods | LD AIO 1g | I | London Truffle,Disposables,Dabwoods,55
Moods x HW | Oral Spray 700mg | I | Cereal Milk,Edibles,Moods,45
The Fight | Flower 5g | I | Mint Chocolate Runtz,Flower,The Fight,40
Wyld | Gummies 100mg | Grapefruit 1:1:1 (Sample),Gummies,WYLD,0.01
Josh Wax | Pre Rolls .7g (5pk) | I | E85,Pre-Rolls,Josh Wax,50
Stiiizy | 40's SM Flower 7G | I | Watermelon Z,Quarters,Stiiizy,50
Stiiizy | 40's SM Flower 7G | I | Biscotti,Quarters,Stiiizy,50
Hi | Terp IN Pre-roll 1g | S/I | Sour Diesel,Pre-Rolls,Hi,6
Cure Company | PG Flower 14g | S | Sunny-C,Halves,Cure Company,45
Cure Company | Pre-Roll 1g | H | Sour Diesel,Pre-Rolls,Cure Company,11
Pure Beauty | Little Strong Drink 100mg (5:1) | Mandarin Turmeric Ginger (SAMPLE),Beverages,Pure Beauty,0.01
Pearl Pharma | Badder 1g | Romulan,Concentrate,Pearl Pharma,18
L.A.FF | Hash Rosin 1g | Zamosa,Concentrate,LA Family Farms,60
Pistil Whip | Hash Hole 1.5g | Pink Zushi x Strawnana,Pre-Rolls,Pistil Whip,45
Plug n Play | LIVEST | Cart 1g | H | Jetlato,Cartridges,Plug N Play,55
WCC | LRE Badder 1g | I | Honey Wine,Concentrate,West Coast Cure (WCC),23
WCC | LRE Badder 1g | H | Lemon Cherry Gelato,Concentrate,West Coast Cure (WCC),23
High 90's | IN Pre-Rolls 0.5g (5pk) | I | Strawberry Blazed,Pre-Rolls,High 90's,35
URSA | LResin Cart 1g | I | Strawberry Cheesecake,Cartridges,Ursa,48
URSA | Nova Cart 1g | I | Velvet Lushers,Cartridges,Ursa,47
URSA | LResin Cart 1g | H | Blueberry Cupcake,Cartridges,Ursa,48
WCTC | Solo Pre-Roll 1g | I | Grape Ape (SAMPLE),Pre-Rolls,West Coast Trading Company (WCTC),0.01
Trilogy 710 | Live Rosin 1g | Pink Mountain,Concentrate,,70
Trilogy 710 | Live Rosin 1g | Hard Candy,Concentrate,,70
Dab Daddy | Flower 14g | H | Banana Cream x Jealousy,Halves,Dab Daddy,70
710 | LRO 1st Press 1g (T3) | Garlic Cocktail #7,Concentrate,710 Labs,55
710 | Persy Sauce 1g | Papaya + Guava,Concentrate,710 Labs,95
The Fight | SM Flower 28g | H | Sour Cherry Chimera,Ounces,The Fight,130
Rollers D | PG Flower 28g | I | Summit Sauce,Ounces,Rollers Delight,50
Autumn Brands | Pre-Roll Mini 10pk | H | Gas Junky,Pre-Rolls,Autumn Brands,30
COTC | Flower 14g | H | Pistachio Runtz,Halves,Cream Of The Crop (COTC),120
Heavy Hitters | Tablet 100mg (10pk) | Lights Out (CBN) (Sample),Edibles,Heavy Hitters,0.01
Master Makers | CC Live Rosin 1g | Moroccan Peaches,Concentrate,Master Maker,45
The Fight | Flower 14g | I | Purple Wreck,Halves,The Fight,70
Blazy Susan | Tea Leaf Wraps (2pk),Accessories,,3
MVN | Pre-Roll 1g | H | Golden Applez,Pre-Rolls,Maven (MVN),12
Trilogy 710 | Live Rosin 1g | Island Gush,Concentrate,Trilogy 710,70
Trilogy 710 | Live Rosin 1g | Teflon Don,Concentrate,Trilogy 710,70
Trilogy 710 | Live Rosin 1g | Black Gushers,Concentrate,Trilogy 710,70
WCC | Flower 14g | I | Wedding Kush,Halves,West Coast Cure (WCC),75
The Fight | Flower 5g | Mimosa,Flower,The Fight,40
Cartridge Vapoizer | Exxus Twistr 2.0 | Sunset,Accessories,,15
Jeeter | SVL Pre-Rolls (3pk) | H | Goobers,Pre-Rolls,Jeeter,44
710 | RSO Oil 1g | DB x KM + Spritzer #1,Wellness,710 Labs,38
Pure Beauty | Smalls 14G | H | Lemon Head,Halves,Pure Beauty,125
Josh Wax | Rosin 1g | H | White Truffle,Concentrate,Josh Wax,79
710 | IN Pre-Roll 2g | Cherry Zest #4 + Dulce De Fresa #5,Pre-Rolls,710 Labs,68
ColdFire x Lumpy's | Cart 1g | Lumpy's Mix,Cartridges,ColdFire,54
COTC | Secrets Pre-Rolls .5g (5pk) | S | High C,Pre-Rolls,Cream Of The Crop (COTC),35
WCTC | Crumble 1g | S | Candyland,Concentrate,West Coast Trading Company (WCTC),15
Stiiizy | Pod .5g | I | Watermelon Z (Grand OP PROMO),Cartridges,Stiiizy,0.01
Stiiizy | LRO Badder 1g | I | Presidential OG,Concentrate,Stiiizy,32
Autumn Brands | Flower 28G | I | Purple Carbonite,Ounces,Autumn Brands,120
Team Elite G | Flower 3.5g | I | Dump Truck,Eighths,Team Elite Genetics,60
Raw | Classic Cones (6pk) | 1 1/4 Size,Accessories,Raw,3
Uni Pro 2.0 | YoCan | Purple,Accessories,West Coat Hookah & Glass,50
Uni Pro 2.0 | YoCan | Silver,Accessories,West Coat Hookah & Glass,50
Uni Pro 2.0 | YoCan | Blue,Accessories,West Coat Hookah & Glass,50
SunSmoke | Pre Ground 14g | Hybrid,Halves,SunSmoke,25
SunSmoke | Pre Ground 28g | Hybrid,Ounces,SunSmoke,40
Lift Tickets | Flower 3.5g | H | White Runtz,Eighths,Lift Tickets,60
Dizzies | Pre-Rolls 4g (10pk) | I | Grape Soda,Pre-Rolls,Dizzies,26
Autumn Brands | Flower 3.5G | H | Wedding Cake,Eighths,Autumn Brands,27
Stiiizy | 40's Multi 0.5g (5pk) | H | Pink Acai,Pre-Rolls,Stiiizy,32
WCC | Flower 14g | S | Rolls Choice,Halves,West Coast Cure (WCC),75
Almora Farm | 14pk Preroll | S | Iced Lemonaid,Pre-Rolls,Almora Farm,45
Almora Farm | LRE Cart 1g | Sour Tangie,Cartridges,Almora Farm,25
Jeeter | IN Pre-Roll 2g | I | Mango Sherbet,Pre-Rolls,Jeeter,39
Sherbinskis | LR Cart 1G | White Cherry,Cartridges,Sherbinskis,35
Turn | Dispo 1g | The Mandarin,Disposables,Turn,38
CBX | Cart 0.5g | H | Cereal Milk,Cartridges,Cannabiotix (CBX),35
LOC | LRE Cart 1g | I | Banana Jelly,Cartridges,Locals Only,35
EV | Flower 14g | H | Lemon Cherry Pie,Halves,Ember Valley,120
Josh Wax | Pre Rolls .7g (5pk) | S | Zushi,Pre-Rolls,Josh Wax,50
CBX | Flower 3.5g | H | Cereal Milk,Eighths,Cannabiotix (CBX),49
CBX | Pre-Roll 0.75g | Blue Flame OG,Pre-Rolls,Cannabiotix (CBX),15
CBX | Flower 3.5g | Blue Flame OG,Eighths,Cannabiotix (CBX),49
Pearl Pharma | SM Flower 7g | Hardcore OG,Quarters,Pearl Pharma,50
Humo | Smalls 3.5g | I | Mazapan,Eighths,Humo,15
Pearl Pharma | Badder 1g | Hardcore OG,Concentrate,Pearl Pharma,18
Presidential | Moon Rocks 2g | I | Watermelon,Moon Rocks,Presidential,35
Pacific Stone | Flower 28G | H | Gelato,Ounces,Pacific Stone,120
Camino | Chews 100mg | Forest Berry (Promo),Edibles,Camino,1
Lowell 35's | IN Pre-Rolls .4g (10pk) | S | Trailblazer,Pre-Rolls,Lowell Farmers,38
Turn | Pod 1g | Cucumber Crisp,Cartridges,Turn,35
Turn | Pod 1g | White Gummy Bear,Cartridges,Turn,35
MVN | Flower 14g | S | Orange Bellini,Halves,Maven (MVN),120
Decibel | Flower 3.5g | I | C-Note (SAMPLE),Eighths,Decibel Gardens,0.01
Decibel | Flower 3.5g | H | Watermelon Punch (SAMPLE),Eighths,Decibel Gardens,0.01
Pearl Pharma | SM Flower 7g | Sherb Crasher,Quarters,Pearl Pharma,50
The Fight | Flower 14g | Skywalker,Halves,The Fight,70
Kwik Zzzs | Bev 100mg | I | Kushberry,Beverages,Kwik Ease,12
Dabwoods | Starter Kit 1g | Strawberry Fields (LE),Cartridges,Dabwoods,45
Kush Co | Flower 3.5g | H | Iceberg Slim,Eighths,Kush Co.,60
Just J | Dispo 1g | H | Mango Maui (Sample),Disposables,Just J,0.01
Raw | Artesano Organic Hemp Papers + Tips (50pk) | 1 1/4 Size,Accessories,Raw,5
WCC | LRE Sauce 1g | I | Venom OG (SAMPLE),Concentrate,West Coast Cure (WCC),0.01
WCC | LRE Sauce 1g | S | Jack Herer (SAMPLE),Concentrate,West Coast Cure (WCC),0.01
COTC | LR Cart 1g | I | Pave Runtz,Cartridges,Cream Of The Crop (COTC),50
COTC | Flower 3.5g | I | COTC OG (Sample),Eighths,Cream Of The Crop (COTC),0.01
COTC | LR Badder 1g | I | COTC OG (Sample),Concentrate,Cream Of The Crop (COTC),0.01
Hashish | Pure RSO Oil 1g | THC Bomb,Wellness,Hashish,33
Decibel | SM Flower 14g | I | Miyazaki Mango,Halves,Decibel Gardens,100
Stiiizy | Flower 3.5G | Black Truffle (B),Eighths,Stiiizy,32
Hashish | Live Temple Ball 1g | Chem Grapefruit,Concentrate,Hashish,35
Almora Farm | LRE Bev 100mg | Strawberry Lemonade 12oz (SAMPLE),Beverages,Almora Farm,0.01
Holy Smokes | INH Hole 2g | H | Baby Herman,Pre-Rolls,Holy Smokes,50
WCC | Flower 14g | H | Cheetah Piss,Halves,West Coast Cure (WCC),75
Jeeter | IN Pre-Roll 2g | S | Strawberry Cough,Pre-Rolls,Jeeter,39
Jeeter Juice | Cart 1g | H | Apple Fritter,Cartridges,Jeeter,28
WCTC | Sugar 1g | H | Apple Fritter (SAMPLE),Concentrate,West Coast Trading Company (WCTC),0.01
Stiiizy | Flower 3.5G | Triangle Sherbert (W),Eighths,Stiiizy,20
Claybourne | SM Flower 3.5g | I | GMO (SAMPLE),Eighths,Claybourne Co.,0.01
710 | Flower 14g | Cherry Zest #4,Halves,710 Labs,200
Dab Daddy | Flower 28g | I | Frosted Donuts,Ounces,Dab Daddy,130
